age,annual_income,account_age_months,avg_monthly_balance,num_deposits_per_month,avg_deposit_amount,debit_card_usage_frequency,debit_card_spending,mobile_banking_logins,online_transfer_frequency,atm_withdrawal_frequency,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,fraud_flag,loan_application_amount,credit_risk,gender_female,gender_male,gender_other,employment_status_Employed,employment_status_Self-Employed,employment_status_Unemployed,debt_to_income_ratio,loan_to_income_ratio,spending_ratio,balance_to_debt_ratio
69,56551.48412100977,214,1388.777503429131,4,1140.0430988389617,49,466.52559854046393,52,10,1,833,4,13181.970808689695,4,0,0,5692.629835223515,1,0,1,0,0,1,0,0.23309681458549705,0.10066278407552195,0.008249573035823162,0.10534632319095355
43,43908.67000297732,19,2163.1779526191112,4,438.9055880810839,6,794.0011828520624,70,9,1,785,5,15789.94956028233,1,0,0,1895.7712866508543,0,0,1,0,1,0,0,0.35960892368663544,0.04317532930335416,0.018083016014792147,0.13698846572596077
38,66768.24615914763,187,1158.3814448352678,4,976.5204611202624,10,680.8221946191327,36,15,7,370,5,13263.97049544593,0,0,0,2730.018402103514,1,1,0,0,1,0,0,0.1986568654780921,0.04088797533480645,0.010196796138636572,0.08732634914136884
55,54751.53756985084,205,1687.3376411115712,3,1001.526492038124,2,288.1164784940773,78,17,5,727,1,8620.896349551705,7,0,0,2339.4756436707285,1,0,0,1,0,0,1,0.1574548721769384,0.04272894876579631,0.005262253651351881,0.1957037724304473
58,26890.6300365445,207,2176.128639124951,8,819.2415550467998,1,576.8689633744837,49,18,6,585,5,22626.790796969995,7,0,0,13707.371945956838,1,0,1,0,0,1,0,0.8414377337466648,0.5097452877574252,0.021452415305647947,0.09617061862779588
29,74073.09190844628,219,2978.575848640463,5,626.6364563097036,18,256.2880351365301,69,11,3,615,5,16220.911271850782,7,0,0,14389.54311425222,1,1,0,0,1,0,0,0.21898520574650363,0.19426140780025186,0.003459934350429167,0.1836143595366018
44,63805.78276484067,150,1487.9628091317695,11,849.3972117608546,27,524.8784460391247,25,13,3,776,0,7055.132580671439,4,1,0,6953.592018603848,1,1,0,0,0,1,0,0.11057199324195231,0.10898059262483546,0.008226189277758568,0.21087512063019934
37,68032.96180270756,130,1643.8335642352654,7,893.453616700561,27,755.0044233038669,24,17,3,866,3,2606.058625791888,1,1,0,6372.472281958359,1,0,0,1,0,1,0,0.03830582348228991,0.09366742404127919,0.011097626845841943,0.630531875260747
38,57209.05322352987,155,1532.3703948985813,7,1426.4777702071988,24,350.3609754056663,32,19,5,426,3,5899.566884339662,1,0,0,500.0,1,1,0,0,1,0,0,0.10312295960026817,0.008739875453739407,0.006124222577792358,0.25969884333750254
55,10000.0,172,1322.9895265858356,4,494.6809001448964,10,476.2660531218378,66,0,3,850,0,12337.63165093467,0,0,0,1499.7027249978064,0,1,0,0,0,1,0,1.233763165093467,0.14997027249978065,0.04762660531218378,0.10722335863601351
29,69667.13464262287,175,423.4180179125806,11,605.4302762900994,39,266.69930450565926,72,12,0,724,4,8090.720483828751,3,0,0,3888.46944028928,0,0,1,0,1,0,0,0.11613396367357971,0.05581497588836223,0.0038281939665491945,0.05232731639195628
52,51094.1782997597,33,603.349602493791,8,899.6574449742677,42,652.7271787889929,36,2,0,686,3,17601.242987106023,3,0,0,10613.607590214044,0,0,1,0,0,1,0,0.3444862716813435,0.2077263583327645,0.012774981426642549,0.03427685908754675
69,56357.94527295431,67,1488.575151349714,1,710.3811733616619,1,536.6511441332617,37,13,7,438,4,13673.72678953052,2,0,1,18682.256161272468,1,0,0,1,1,0,0,0.24262287638957664,0.3314928546594462,0.009522191441404376,0.10885593359637569
24,59726.91285992597,182,1772.8735413519596,7,764.9856367942899,11,340.0065840635067,26,17,1,431,2,10503.913133099952,0,0,0,11301.648297599106,1,0,0,1,0,0,1,0.17586566306773904,0.1892220400559493,0.0056926863918264825,0.16876613056092857
66,84852.98802760214,82,2509.141170182554,2,1174.6231423773163,40,605.2269353133494,12,18,8,535,3,12008.637290425706,3,1,0,7225.501188701542,1,1,0,0,1,0,0,0.14152285699732073,0.08515317323122588,0.0071326531850177495,0.2089273064210595
68,40167.97367961009,94,1332.2220219237372,6,20.0,37,494.0980740924103,22,0,9,460,2,11261.025243500128,6,0,0,8634.271693596324,1,0,1,0,1,0,0,0.2803483524790399,0.21495412645072556,0.012300796600631672,0.11829329033804364
54,40632.746175689885,151,2722.937107962752,8,590.717729243766,11,625.5413436593054,66,14,7,716,5,10597.137493461269,7,0,0,8454.680436735527,1,0,0,1,1,0,0,0.2608028866087672,0.20807553592806058,0.015395005322912676,0.25692600323808995
63,34681.37860922779,32,536.3938309790134,10,190.1707708120628,49,269.0744113899613,54,15,0,856,2,14312.091636947209,1,1,0,6442.5236270679725,1,0,0,1,0,1,0,0.412673665548553,0.18576319297047175,0.007758469304861134,0.03747574909633004
53,30741.034074887888,125,1668.1231988805318,4,381.46424708357534,24,418.96984426268347,36,9,9,703,2,8916.944519601915,6,0,0,7212.700668360689,1,0,0,1,0,0,1,0.2900665116820549,0.23462778287776234,0.013629009461491625,0.1870524306597721
52,31072.43779547549,133,1286.2293845040638,10,1641.6185722253645,36,534.2537013389809,11,19,7,464,2,4995.052774437231,0,0,0,500.0,1,1,0,0,0,1,0,0.16075509772730381,0.016091431360844365,0.017193813528746514,0.2574491188494197
40,16668.234567132473,228,449.9719914198101,7,1009.3588468834646,30,672.2430335269614,53,3,8,525,1,16487.18884505871,1,1,0,4608.089239745761,1,0,1,0,0,1,0,0.989138278481468,0.2764593467404338,0.040330787931946596,0.02729056512199402
36,57679.80459066456,72,145.53073797393608,3,1133.0477237703365,16,256.05910426043545,19,10,3,448,1,7226.019189544198,1,0,0,6096.10276260636,1,0,0,1,1,0,0,0.12527814961969766,0.10568868611585086,0.004439319898491447,0.020137034945816243
41,85780.51816571754,173,1152.2591563349006,0,771.814622574749,47,528.6613086078415,17,15,6,613,5,19442.32948750176,2,0,0,2925.2405130468314,0,0,1,0,0,1,0,0.22665204061767896,0.0341014553840258,0.006162953079701991,0.05926244047222348
67,86928.33779276397,31,1212.158228214574,0,1065.5498386911686,11,748.0449273075692,6,4,3,606,0,11010.741229454286,5,0,0,8850.976209335864,1,0,0,1,1,0,0,0.12666457807698742,0.10181922758532985,0.008605305776016316,0.11007870626057613
56,34657.37376724399,5,789.4789640631105,5,181.70242236791276,29,515.4479784633704,75,18,2,719,3,9319.915244563745,2,0,0,10347.592339701529,0,0,0,1,0,0,1,0.2689157957309608,0.2985682760960219,0.014872678522183352,0.08469972565446938
34,45101.22120249371,188,2109.311498911052,7,1163.4044441193605,1,420.68686391967225,1,10,0,477,0,6392.708023374993,4,0,0,13770.016328160382,1,0,1,0,0,1,0,0.1417413509641626,0.30531360262588675,0.009327615809578386,0.32990425762320424
54,72200.15924811435,163,1175.4466930749138,9,513.054558504035,15,365.4837073511293,53,17,1,630,2,10144.732852517238,7,0,0,6042.212979241204,1,0,1,0,0,1,0,0.14050845535748854,0.08368697579291016,0.005062090044637604,0.1158562629394757
47,57782.2453557401,77,710.6608211280359,1,614.0394632359304,0,369.6603136338243,7,14,6,803,0,14099.428002870638,5,0,0,500.0,1,0,1,0,0,1,0,0.24400969391318397,0.008653177060214914,0.006397472292016117,0.05039994679476083
26,52421.28208870308,47,1311.171683630669,10,976.8028746591284,33,556.109229723922,32,1,5,840,1,7262.356609536325,0,0,0,15129.9895061819,0,1,0,0,1,0,0,0.1385383248972726,0.2886230344496372,0.010608462967062093,0.18051869873898027
51,45378.77758083377,71,994.9836924001409,3,910.7563655037752,44,3.640100431962935,45,12,7,597,4,16418.366009397738,3,0,0,3504.2874801036714,0,0,0,1,1,0,0,0.36180714608610826,0.07722304713610766,8.021592087796503e-05,0.060598179724518905
30,71209.4260089778,162,2817.579506103388,2,829.617016937742,47,363.18281440364245,41,11,2,486,5,5358.017263785485,6,0,0,17169.380084906818,1,1,0,0,0,1,0,0.07524309019300293,0.2411110585660692,0.005100207019754012,0.5257642152309686
29,30685.08274328361,113,1247.7997095017192,8,322.91634624688845,0,604.4388540429146,62,13,5,750,4,17489.59749121873,2,1,0,14836.78183643657,1,0,1,0,0,1,0,0.5699706804618891,0.48351773924038266,0.019698133425278607,0.07134117117086396
28,58655.7511780274,212,765.8095346835299,2,834.9347840875746,35,686.3783662180164,76,0,5,383,5,12660.470320798486,0,0,0,6408.057830561297,1,0,0,1,0,0,1,0.21584363112787364,0.10924858520884091,0.011701808474582038,0.06048346007853176
33,56208.809165407016,86,2816.085564414715,10,1136.19647371913,2,266.0434546531169,32,11,1,557,4,9298.110482521528,7,0,0,6559.861505533636,1,1,0,0,0,0,1,0.16542087655975338,0.1167052211732466,0.004733127397704236,0.30283386456239964
32,50780.695220300295,54,2080.0298607938903,7,613.629516365072,33,343.00574591222266,68,12,0,413,4,14303.085961819948,2,0,0,2401.6179187500093,1,0,0,1,0,0,1,0.28166384685694673,0.047293915696331956,0.006754648482541872,0.1454150839379633
44,64179.13383380455,194,1585.0457297706594,6,1260.2279658691036,11,518.596390341307,69,2,1,388,4,21617.55333682577,3,0,0,500.0,1,1,0,0,0,0,1,0.33683149094541587,0.00779069411087376,0.00808045168830482,0.07331876953443685
21,50607.27130879043,118,862.9815769645312,0,494.55782243009673,44,655.2952714662415,3,2,8,835,3,18919.003804130367,2,0,0,10302.410806793398,0,0,1,0,0,0,1,0.37383963440139395,0.20357570247032625,0.01294863869398976,0.04561212491807937
54,40378.50338112594,105,2113.230142996768,7,802.2917621014308,26,407.4765400360896,57,0,5,846,2,14186.561715685786,7,0,0,7191.1097233873525,1,1,0,0,1,0,0,0.3513394635205075,0.17809252748948295,0.010091422561900987,0.14894949430671925
26,51665.20356167856,170,329.2674157038671,8,1337.3647066818144,49,468.4726270185899,28,10,2,720,1,17616.29316704883,4,0,0,13003.921658816347,1,0,0,1,0,0,1,0.34097016855877244,0.25169593386566463,0.009067468909888673,0.018690011716426723
40,21342.133946519112,222,2054.617903872901,7,561.5100305551366,36,584.7135603511414,20,3,9,473,4,9459.159529511482,0,0,0,13661.957305778333,1,0,0,1,0,0,1,0.4432152639101145,0.6401401724876059,0.02739714603124341,0.2171863907224195
37,61028.8651615382,143,1700.0984503247516,9,1168.894919181976,24,211.58150336462103,25,10,6,879,3,8220.720587324224,5,0,0,500.0,1,0,0,1,0,1,0,0.1347021702855637,0.00819284446264145,0.003466908696476378,0.20678134610240412
22,65628.12656299234,220,2292.0479470499567,9,1491.1283267776332,11,906.2505451415708,40,1,0,801,1,16271.40120948212,5,0,0,8183.642110873576,1,0,0,1,1,0,0,0.2479333490323576,0.12469717694925526,0.013808874222117516,0.1408549308453846
61,38180.93843396918,82,10.0,0,859.8654241234526,32,520.6738032644419,77,18,7,868,4,13426.753774434264,0,0,0,17546.67887750257,0,0,1,0,0,0,1,0.3516611776752093,0.4595664642410013,0.013637009057933573,0.0007447261967999051
58,33898.79801087108,219,763.5069645029167,10,615.5440544158425,8,412.43464728662434,33,11,9,851,5,10259.250605737783,1,0,0,3390.046343110724,0,1,0,0,0,0,1,0.3026434920331901,0.10000491291825635,0.01216664517586611,0.0744140658782686
60,38844.47017992054,204,700.2175422418132,10,529.5414189674917,0,785.1457710855755,43,12,6,773,5,16840.104626360895,6,0,0,13133.60093891927,1,0,1,0,0,0,1,0.4335264337075672,0.3381073516535767,0.020212549365428916,0.04157788682969067
68,48865.58640716197,31,605.6564942916644,6,1256.610946171564,49,531.8230278401574,0,16,2,512,2,12263.064380296068,5,0,0,9519.582246695238,1,0,1,0,0,1,0,0.2509550234006551,0.1948115830919406,0.010883385771918433,0.04938464733312524
30,53885.94724464075,193,1840.013854490841,8,1246.842969768877,22,456.43800346243705,31,18,3,472,0,19706.339057127163,5,0,0,9254.914218839436,1,0,1,0,0,1,0,0.3657046050923242,0.17175005158250953,0.008470445947441932,0.09336693549327246
58,79078.85499002146,232,1263.7665519140994,4,1307.2581930040365,27,592.9891850153667,31,3,6,699,5,0.0,7,0,0,7624.59694006886,1,0,0,1,0,1,0,0.0,0.09641764465394659,0.007498707272509104,1263.7665519140994
43,76803.63829000079,214,802.9378589633469,1,788.5065772704186,2,510.41544939110247,50,5,3,578,5,8965.6481956172,6,0,0,2221.93277759025,1,0,0,1,0,0,1,0.11673468074212903,0.028930045855386617,0.006645719665829352,0.08954715758289862
65,64967.7679713056,156,617.5625677962829,7,1163.2324295344868,37,346.1112138166808,23,2,4,515,5,17540.96643064975,4,0,0,652.5939019446223,1,0,0,1,0,1,0,0.26999490637260454,0.010044887215963066,0.005327429656649866,0.03520486544297922
38,52182.69192228532,226,731.0628441058808,8,782.9062131058754,35,766.8089571270918,43,10,0,809,5,21914.049835041063,2,0,0,5013.457608463148,0,1,0,0,0,0,1,0.4199486271746432,0.09607510505455706,0.014694699121101029,0.0333589405275706
23,33315.36645020706,233,2192.628089609901,6,490.9307074370743,43,125.58356890812335,75,11,4,894,2,19964.10588507435,7,0,0,2828.214507519694,1,0,0,1,1,0,0,0.5992461741314651,0.08489219266871117,0.003769538873174929,0.1098230133229136
45,80233.47020158272,104,1446.6463835958684,11,1193.4618747893237,43,398.7441930014024,36,11,9,518,2,8202.262327702112,1,0,0,10209.73243294308,1,1,0,0,0,0,1,0.10222993355633657,0.12725029102308075,0.004969798663819187,0.17635013069259012
57,45542.44164771844,61,2165.0970701562787,4,1371.8545973973717,4,963.5862579359596,65,17,9,403,4,19604.616742729573,2,0,0,17337.822640789578,1,0,0,1,0,1,0,0.4304691631242769,0.3806959401716258,0.021157984136852548,0.1104324897587917
61,55064.734410834535,179,1500.912691084989,7,442.7893095265381,28,526.3962007231141,13,13,3,350,5,1127.1383459976423,7,0,0,14714.77500459137,1,0,0,1,1,0,0,0.020469332287851125,0.2672268405910279,0.009559588479909937,1.3304331834919525
51,61292.342993798586,183,1485.7121761523526,5,436.1991629847655,12,103.623995607211,16,10,2,376,0,6480.194850142885,4,1,0,5668.537737406014,1,0,1,0,0,0,1,0.10572600970399412,0.09248361965832409,0.0016906515650363608,0.22923430177687043
58,51108.72539670819,218,366.3802111248301,11,813.9936769805436,43,782.3507018690375,14,16,8,728,0,10449.519216595172,1,0,0,13169.380416664906,0,0,1,0,1,0,0,0.20445665853502587,0.25767381820703983,0.015307576070355829,0.03505856537185513
64,70719.7522180788,161,1390.3764676275796,3,1134.64501200935,3,428.9679432553646,60,15,0,303,1,14723.608465180116,7,0,0,11743.980247353426,1,0,1,0,1,0,0,0.20819655051642239,0.1660636509463221,0.00606574443208673,0.09442536084510904
65,58197.05499384534,234,3003.272608196002,0,403.1632821861163,5,235.0797103557684,48,2,9,610,3,6112.667439063531,7,1,0,8945.344014981358,1,1,0,0,1,0,0,0.10503396502984522,0.1537078468305205,0.004039374679365294,0.49123911925703834
55,67795.49339850672,14,2369.3940980075854,5,879.4555079345671,37,763.384739866558,7,3,4,388,5,11171.499170095824,3,0,1,15570.574654975308,1,1,0,0,0,0,1,0.16478232711470892,0.22966975936660516,0.011260110393759189,0.2120737770426045
59,58052.22006751408,188,983.1734238778662,7,593.3505660790869,5,774.3137552074381,2,7,9,770,1,20176.064494753035,0,0,0,500.0,0,0,0,1,0,1,0,0.34755026545562767,0.008612935033638776,0.013338228138509087,0.04872727765396877
56,49317.80608006583,166,1256.7708859686118,2,1045.2901849387508,10,856.7861848660779,74,10,1,662,4,4950.227239117722,4,0,0,4919.843304089566,1,1,0,0,0,0,1,0.10037403592287118,0.09975795144054793,0.017372755460271568,0.2538301768982351
52,51335.34100739898,12,2120.011284625198,11,520.7396124764384,26,257.77885545493336,26,12,4,329,0,4479.805942536208,7,0,0,11535.601155831642,1,0,0,1,0,1,0,0.08726553393091384,0.2247107144796995,0.005021469622998698,0.47313168921241827
55,48879.67139016797,136,1883.65257917101,6,1070.1310500959628,45,465.0188520124809,8,11,4,457,2,7259.646944522999,6,0,0,9384.26676747828,1,1,0,0,0,0,1,0.1485207804810091,0.19198710835371746,0.009513542926682161,0.25943315982220094
22,26882.8552682699,137,2128.5403070011903,11,744.6248162138021,34,426.7960912538987,14,4,9,816,2,26326.051892698662,4,0,0,4979.985572234702,1,1,0,0,0,0,1,0.9792877888150356,0.18524764287641082,0.01587614436765764,0.08084993016599412
28,31985.24970229489,33,1308.7658052945408,6,472.000816711635,39,266.793608592365,31,15,0,792,3,14515.257211514452,6,0,0,1786.4705705699298,1,1,0,0,0,0,1,0.45381097057600917,0.05585295056932926,0.00834114509267761,0.09015862603043528
27,63329.85564482628,93,1810.879160340014,8,822.2914843994109,3,643.0224570205451,10,0,3,570,5,6853.486834929327,2,0,0,1202.5473663127077,1,0,1,0,0,1,0,0.10821889241885903,0.018988632676773667,0.010153543703412446,0.26418887422936965
52,27331.317050612663,202,1255.7912045187477,0,121.70933992907658,26,773.3222953623447,2,8,6,700,4,17516.46057611212,3,0,0,7325.127576932273,0,1,0,0,0,0,1,0.6408933950630626,0.2680122426360742,0.028294366273322703,0.07168797092834456
25,42723.98077324664,5,2614.745223112924,4,604.3168997632711,15,385.9957297264815,25,13,0,347,4,982.5728183038482,3,0,0,11150.694938178254,1,0,1,0,1,0,0,0.02299815701909327,0.260993819779095,0.009034638690975828,2.65841549751446
60,31098.13574959998,106,278.9642802370897,7,918.0903746136316,17,538.8465685086692,6,7,9,652,1,11214.499601825868,5,0,0,13832.381304735203,1,0,1,0,0,0,1,0.3606164592027071,0.4447977658890093,0.017327294885051123,0.024873103307112124
58,41761.05893530127,177,281.43106468987844,2,179.88582733883663,6,536.0589094189738,54,2,1,580,5,12806.834627511873,4,0,0,3253.4240337900583,1,1,0,0,1,0,0,0.30666929800206905,0.07790568813952868,0.012836334209088624,0.021973352473286183
23,47205.152526132326,128,928.2811868677038,4,20.0,10,770.9805863568938,38,6,3,799,0,18672.6438318212,4,0,0,6707.547397246955,1,0,0,1,0,1,0,0.39556367965306755,0.14209354357098455,0.016332551535133504,0.049710768569219875
32,42687.79234940343,215,957.3047439290328,0,20.0,7,501.920237660272,3,3,9,574,5,3358.5413972911792,0,0,0,3720.727696948309,1,0,0,1,0,1,0,0.07867685847516345,0.08716139889582054,0.011757933826889186,0.2849510188208766
68,24289.44030949869,3,278.771322684202,8,1264.4949944251296,5,508.19087181297215,29,14,1,358,0,19705.4245784426,3,0,0,9947.29431418701,1,0,0,1,0,0,1,0.8112753660584162,0.4095316395700149,0.020922296493354677,0.014146215188581578
21,46660.45095776364,175,134.76112595313202,3,773.1343455330448,47,728.8720607097014,37,11,1,480,3,18155.696624345605,4,0,0,10616.679700504748,1,1,0,0,0,0,1,0.38910246797185644,0.22753058495115727,0.015620767604013637,0.007422116960000097
24,32739.869093937858,184,2354.801589422102,4,613.6371120974845,4,530.8853679363535,50,8,0,770,2,20017.630894749585,7,1,0,4007.0879800172856,1,0,0,1,0,0,1,0.611414506188605,0.12239169217567951,0.016215256280137442,0.11763050139656209
63,38541.97022493018,180,1366.398895715878,2,1130.8041574833903,5,357.7532426684651,77,17,1,723,5,4797.002284741704,0,0,0,1939.0139008006167,0,0,1,0,1,0,0,0.12446178170826487,0.05030915361836901,0.00928217318888018,0.2847849614538975
46,63329.36275939991,209,1305.8647400769237,1,658.4426111358111,37,226.5718244859692,35,12,2,512,1,22408.25594539954,2,0,0,15899.1679921775,1,0,0,1,0,1,0,0.353836750742822,0.2510552340875655,0.003577674156406056,0.05827345375762055
51,67197.07393623244,137,1545.037356618404,11,893.9616649533561,1,345.29888034638896,59,2,3,399,3,710.9186146549619,3,0,0,8173.586428631117,1,1,0,0,1,0,0,0.0105796067151614,0.12163604677768486,0.005138599943712801,2.170244357730723
40,26402.524956987974,193,2778.5192832253424,6,809.014372823142,30,560.6496935472547,50,6,0,761,0,4487.458158775096,1,0,0,8426.952488101584,0,0,0,1,1,0,0,0.169963220036173,0.31917221939302504,0.021234699880431973,0.6190364675213108
27,78235.98614740664,17,1593.0410680435734,10,635.1502027364577,38,175.07860060609823,75,18,0,318,5,13069.097925521248,1,0,0,2625.164972677356,1,0,1,0,0,0,1,0.16704714248629,0.03355444344666671,0.002237826979981152,0.12188440187069535
57,40818.44161905839,91,1411.00783124814,4,902.951059361187,31,568.3182413068647,48,7,6,835,1,9733.552889138997,4,0,0,7241.9104005690815,1,1,0,0,0,0,1,0.2384596888822512,0.1774176110924281,0.013923075422887123,0.14494839643045393
27,39181.81782862595,197,989.9267198166542,10,1070.6414274970507,8,122.02237250977242,14,10,4,389,4,3954.9675772980017,6,0,0,4834.777833145816,1,0,0,1,1,0,0,0.1009388485903411,0.12339340288631434,0.0031142601153288955,0.25023630767287336
69,33950.21382786594,160,1979.1704383368235,9,735.2826840440542,14,250.9014242294001,72,4,6,789,2,26181.370821680237,6,0,0,5325.615443550718,1,1,0,0,1,0,0,0.7711695412118693,0.15686544628415608,0.007390275227764932,0.07559171978031787
22,51006.417349757656,124,1448.507480397882,2,638.8055493958848,20,663.0400681150709,27,15,9,614,0,1818.2912854178376,4,1,0,3672.360098950408,1,1,0,0,0,0,1,0.03564828466484084,0.07199800122734666,0.012999149961239556,0.7961932715272709
63,85667.90450088085,208,2821.6948259924056,1,680.1206572001913,45,388.7557891496336,24,2,8,616,0,1583.4040550531008,5,1,0,13130.143661943188,1,1,0,0,0,0,1,0.018483048748283788,0.1532679448440131,0.004537939750185396,1.780918710093706
22,22286.13045884801,118,1371.395123273256,9,20.0,27,557.5399614529811,79,0,0,331,3,13953.9878017804,0,0,0,4799.634014345949,1,0,0,1,1,0,0,0.6261287856834028,0.21536417114710038,0.025017351598228096,0.09827275686319778
41,12976.04725841165,198,2306.1191962970474,5,899.0708412781191,44,486.1902638066954,35,9,7,856,2,11673.789440734285,6,0,0,11844.019808867575,1,1,0,0,0,0,1,0.8996414091484458,0.9127602245121106,0.03746828707729353,0.19752983195147067
25,54833.1894634476,38,931.1469339099974,9,376.811048854007,26,889.4285960718031,3,9,9,718,0,3225.393757523083,4,0,0,2487.61677688126,1,0,0,1,0,0,1,0.05882192498893696,0.04536699034331265,0.016220624858320633,0.2886030050544243
21,60248.105112655365,69,923.3260547255512,5,1020.4015534416234,4,533.9840389117278,20,15,3,737,0,25078.334214291248,4,0,0,14268.338543196194,1,0,1,0,1,0,0,0.41625100353610023,0.23682634526872565,0.008863084372749214,0.036816210782796684
42,50948.09977667393,135,38.56479808671679,2,768.3515647636472,16,244.2920202634696,64,10,8,429,0,12620.394133396036,0,0,0,8685.65556427261,1,0,0,1,1,0,0,0.2477107917413272,0.17048046153527496,0.004794919169395916,0.0030555101662402624
63,60724.39055749397,27,2135.5748955839235,8,836.7923837856542,36,652.0682363541049,68,18,1,880,3,8585.61179213683,6,0,0,10966.475436871928,1,0,1,0,0,1,0,0.14138654523025562,0.1805942445233575,0.010738160241175668,0.24870984589516104
21,29637.302118979293,225,1469.4144424520484,0,1045.1152097121708,23,236.7133906879306,9,19,8,507,0,11995.323972903372,1,0,0,500.0,1,0,0,1,1,0,0,0.4047373787515478,0.016870631408781547,0.007987008727637959,0.12248872619404744
57,32992.34409867642,13,2011.650344683546,2,475.7166817806728,30,748.0195201218796,49,12,7,498,3,2562.533527040885,7,0,0,10835.251551884714,1,1,0,0,0,0,1,0.07767055045790724,0.3284171479140035,0.022672518141925193,0.7847177824920497
36,52231.24278510613,202,2856.941510845438,0,929.2369551728348,34,698.3657614450456,9,14,5,543,4,18528.511922089136,0,0,0,17821.518971367146,1,0,0,1,1,0,0,0.35474001639824254,0.34120419161171095,0.013370651820756337,0.15418331161975518
54,81645.24849311884,220,822.6655590245769,6,893.6673683969327,40,574.0624059227512,15,9,4,660,4,13564.377863680093,7,0,0,8747.644609675288,1,1,0,0,1,0,0,0.16613799472755986,0.10714211507865704,0.007031179603441759,0.060644500086295385
53,60092.25188162092,68,701.6268722856627,1,735.3267085750224,40,688.7514403553548,37,3,2,387,4,10509.886720010947,7,0,0,19483.84680123744,1,0,1,0,1,0,0,0.17489587078072827,0.3242322627486112,0.011461568152116594,0.06675239596578317
42,60929.67181539642,158,870.2955259128363,10,475.1348297327618,3,793.3505820739756,66,18,0,860,4,11991.421070423765,5,0,0,500.0,1,0,0,1,0,1,0,0.19680757688561246,0.008206182391969723,0.013020759154548778,0.07257046102718968
49,30673.82307978949,62,10.0,10,1008.3334274193074,19,493.1836214637646,19,14,5,325,1,6673.223605084574,5,0,0,3624.57100305212,1,1,0,0,0,1,0,0.21755434879199842,0.11816495758040327,0.016078322554736117,0.001498301614045681
27,57603.29149097459,140,1345.4319992412682,11,1046.2090905467603,42,542.6742454101204,68,5,9,523,1,18814.223984438864,6,0,0,9886.70635047889,1,0,1,0,0,0,1,0.3266171688711003,0.17163439960766758,0.009420889524952717,0.07150762597107577
41,28721.313521567645,52,2207.359693531541,3,839.7607090922594,16,560.5602113472346,69,16,4,790,4,8079.507452549906,3,0,0,3633.1568388730393,0,0,1,0,0,1,0,0.2813070316746752,0.12649689005848563,0.019517220579981277,0.2731709247833168
63,81819.63244328379,169,1539.2296910247642,3,425.39415449987433,45,316.7910458171412,24,12,7,582,5,8663.4735679958,3,0,0,17698.366360847554,0,0,0,1,1,0,0,0.10588502183753022,0.21630953149436125,0.003871821913117689,0.1776483797827324
55,31785.30843145928,167,243.26913948240733,7,615.392838476091,9,355.95588228581335,53,19,0,810,4,13193.153533549828,4,0,0,3190.851842221895,1,0,1,0,0,1,0,0.41507080423646286,0.1003876318866792,0.011198755017695803,0.018437646557911233
24,35663.34886702948,65,1214.4922802090648,10,778.8835471529767,36,514.4391981004856,11,16,9,468,2,0.0,4,0,0,11350.464304186724,1,1,0,0,1,0,0,0.0,0.3182669228991041,0.014424870755087194,1214.4922802090648
32,23484.63842483695,191,1600.1367425214637,3,1040.9730924937328,20,498.5062484230753,64,14,0,638,0,15304.419522707818,5,1,0,4836.881659073935,1,0,1,0,0,1,0,0.6516778860228108,0.205959383813997,0.021226907538668495,0.104547068451631
48,51544.693752015104,233,2270.008841576926,2,245.77870961040912,20,563.5593402567196,53,6,6,689,5,11830.388986735446,1,0,0,500.0,0,0,1,0,0,1,0,0.22951710691409327,0.009700319540271842,0.010933411360789928,0.19186325833103
50,50788.24966153595,215,2137.1748423699064,9,602.6687874934681,48,376.6174434899306,66,10,7,510,2,15191.14838193838,1,0,0,7338.134023928253,1,1,0,0,0,1,0,0.29910753930634604,0.14448487736496513,0.007415444438424084,0.1406762749178219
66,77238.33946118083,94,1223.6157285615166,11,659.0646040202291,15,131.91726117833792,20,17,9,406,2,10551.46806181617,2,1,0,6417.672508690932,1,0,1,0,1,0,0,0.13660920386719635,0.08308920872018988,0.0017079246148816824,0.11595540696201093
35,63975.46853549175,40,1222.2017254571551,2,770.8724472089398,32,867.4900187937881,4,19,0,616,2,6947.116370286189,3,0,0,9794.82100513336,0,0,1,0,0,1,0,0.1085903164027963,0.15310276312708013,0.013559729043837006,0.17590403791795062
61,35766.1991614091,122,1975.3045127316009,4,344.5361505913036,9,151.63556109413526,57,18,8,621,2,12686.645612077791,6,1,0,11783.428734947496,1,0,1,0,1,0,0,0.35471047831569386,0.32945711345424544,0.004239633079540264,0.15568723884053343
49,65721.1196555111,35,1025.3576871021933,5,723.8635275693334,43,703.4044301822449,78,7,6,504,5,17956.901869376947,3,0,0,4711.692451543519,1,0,1,0,1,0,0,0.27322878799845823,0.07169221212664499,0.010702867417190455,0.057097855560214635
35,27616.717898166346,77,2184.291497328044,6,691.3307524905936,17,423.9672389097829,3,17,6,523,2,8674.242786970175,5,0,0,11865.158566781402,1,1,0,0,0,0,1,0.3140939056898617,0.4296368095054919,0.015351832917768003,0.2517844803846587
