customer_id,age,gender,employment_status,annual_income,account_age_months,avg_monthly_balance,num_deposits_per_month,avg_deposit_amount,debit_card_usage_frequency,debit_card_spending,mobile_banking_logins,online_transfer_frequency,atm_withdrawal_frequency,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,fraud_flag,loan_application_amount,credit_risk
CUST_02886,37,Female,Employed,43037.71991856814,37,2262.79474841601,0,569.4190107698785,41,799.6691821829291,26,4,7,808,2,0.0,0,0,0,9668.813689918092,0
CUST_02887,40,Female,Employed,49878.74918994616,211,1970.0750084307588,9,958.7529482508659,5,463.70302054044254,9,1,7,484,1,3536.874166011952,5,1,0,8039.918321223359,1
CUST_02888,32,Other,Self-Employed,43612.61768466412,27,1842.2399274025834,6,1126.7041428589916,9,562.0801981862694,15,14,7,453,4,10692.347589969195,3,0,0,15115.263251007324,1
CUST_02889,40,Female,Employed,31545.042247945385,115,3041.326754409709,8,687.0234295396143,21,679.1873931615542,22,15,4,811,1,13403.208950589311,4,0,0,10332.788421224603,1
CUST_02890,27,Male,Self-Employed,30631.880521133688,101,1620.014965087923,5,775.8032522891814,22,826.0409086146757,46,6,9,527,5,19264.298451715462,7,0,0,12442.53744316,1
CUST_02891,65,Other,Employed,63102.945002580505,149,706.476701338448,5,1034.0234996788781,4,318.12348048132793,11,5,3,774,3,14149.022567317688,6,1,0,11332.07265693159,1
CUST_02892,59,Male,Self-Employed,77626.57650986944,235,2563.0133663023953,8,739.6295905391225,27,259.41015877224703,27,16,2,401,1,21351.969257873614,3,0,0,8955.761400401592,1
CUST_02893,65,Male,Self-Employed,12911.415279197005,33,1174.0221014461545,3,695.2355593464405,8,321.50979977113417,76,0,3,557,4,10793.359682278358,3,0,0,10637.861222305046,1
CUST_02894,26,Male,Self-Employed,44102.86401082072,83,1415.8564665660613,4,535.630713095471,38,663.2647436672488,17,5,7,371,3,15310.812970189445,2,0,0,9007.803247329326,1
CUST_02895,42,Other,Employed,63175.35447309771,52,1070.8423688290277,4,529.5603818190891,48,691.9198025471376,57,5,3,798,3,6111.132244747344,3,0,0,2740.992265036316,0
CUST_02896,63,Female,Self-Employed,49413.13231278473,89,834.101543605119,11,1734.1089653781396,43,548.9960680366399,1,3,7,659,4,13886.575455848066,1,0,0,10503.945030174615,0
CUST_02897,51,Male,Unemployed,29953.64080570029,193,1162.7514090790921,4,731.3294189723214,27,744.7790818973511,45,7,7,540,4,9759.804742780052,1,0,0,7094.045829659992,1
CUST_02898,30,Male,Unemployed,41399.7907268556,49,2716.5040635764835,7,1277.7704125292785,24,692.1676749331248,16,8,0,414,4,9103.790457913548,4,0,0,15447.425806297491,1
CUST_02899,41,Male,Employed,55438.704273773445,3,646.787911735375,10,1389.397668131675,42,344.5487020015896,63,9,8,876,2,12425.399233360813,4,0,0,4411.990990720069,1
CUST_02900,41,Female,Unemployed,44470.5420311536,127,2355.6102713731843,0,735.7461986773942,37,125.10812292124552,64,7,2,709,4,3491.7828224463174,5,0,0,1880.1017052640982,1
CUST_02901,62,Female,Unemployed,49136.36118946592,188,20.74880342026495,9,928.9504329521692,26,390.1814226873006,53,1,5,726,1,13986.670976157257,0,0,0,11661.897069204095,0
CUST_02902,44,Other,Unemployed,49655.11104353045,140,2780.7705239803845,10,835.8674687115613,23,634.3383699048798,42,19,2,827,5,16227.610540955277,7,0,0,500.0,1
CUST_02903,41,Female,Employed,40562.93102615069,138,2864.5858632681693,9,235.73617726946316,42,623.4465564324221,77,16,8,846,0,7776.46611001977,2,0,0,12230.962670787667,0
CUST_02904,47,Other,Employed,64698.242431478626,108,680.992342266611,10,256.8094457131432,42,49.21242335353793,75,0,0,439,2,13097.385658834384,4,0,0,12350.531831962518,1
CUST_02905,48,Other,Unemployed,41405.1512568602,127,1563.149076218821,2,817.0969634164956,45,0.0,54,13,6,607,2,19500.913564533686,0,0,0,6501.572303498967,0
CUST_02906,32,Other,Employed,31901.57613981965,156,2015.081535374546,7,651.2802614869913,15,672.630120230288,13,4,4,691,0,16527.03078615759,5,0,0,6814.43683436207,1
CUST_02907,37,Other,Self-Employed,90133.50980161756,164,1016.7142127551662,10,1462.0531184377564,1,678.741323456112,43,8,2,386,1,11200.184808613416,6,0,0,3233.7011267533344,1
CUST_02908,21,Other,Unemployed,48599.706390126485,21,3006.193203899198,8,717.1994714568835,1,589.8670487046637,37,19,6,438,2,14376.918743950891,4,0,0,4649.549072652302,1
CUST_02909,48,Male,Employed,10000.0,208,1517.289145163653,1,1482.8251489738436,4,726.3549013176408,57,16,0,678,2,20955.858216292734,0,0,0,8988.917942961858,0
CUST_02910,40,Female,Employed,72585.40707207777,74,1083.9011853642992,11,633.2630113525595,45,552.5769634639987,48,5,5,342,4,13521.566977068607,6,0,0,10663.494539254842,1
CUST_02911,34,Male,Unemployed,72527.51964585017,131,1563.0576000021167,3,1469.2701472131268,20,167.79437011843373,15,0,6,368,5,17681.955249606115,2,0,0,6397.129282078729,1
CUST_02912,46,Other,Employed,58229.15956082656,178,911.017342261975,7,977.2485739315712,9,422.37476542005436,73,17,8,452,3,16774.48844812809,2,1,0,5976.47157614794,1
CUST_02913,69,Female,Unemployed,61369.433776772035,155,1516.7433619113547,4,997.152163519919,41,480.6962510796036,29,10,8,771,2,12569.606305567026,4,0,0,8903.360760993768,1
CUST_02914,50,Male,Employed,88875.36162802647,26,1140.1806158476952,0,620.8826151432227,17,357.46738498904494,67,3,6,589,5,19741.002581288867,1,0,0,11410.527783936599,0
CUST_02915,34,Male,Self-Employed,32669.568248567044,177,876.7755788725341,5,1001.921013141291,25,353.0739429318583,70,19,4,794,1,5929.733999916378,3,0,0,8396.697911152069,0
CUST_02916,42,Other,Unemployed,52398.320971546615,86,2137.9733923793997,8,1392.4497015784377,19,476.8520061532146,79,5,6,890,3,14567.148655729387,4,0,0,9896.892482399588,1
CUST_02917,43,Male,Self-Employed,85454.64822292016,122,146.0584688546944,8,749.3103770789519,40,292.88797348871435,36,7,0,410,0,8682.718696213942,0,0,0,7067.752773577424,1
CUST_02918,63,Male,Unemployed,89268.24345742774,224,2910.231990975483,10,681.2111146216837,35,0.0,68,18,6,567,2,17353.553357495657,6,0,0,500.0,1
CUST_02919,32,Male,Employed,43410.338367660734,71,1684.311336326576,0,713.633111398969,48,526.7574323557459,54,14,9,712,1,11894.221878830742,2,0,0,11882.817960913568,0
CUST_02920,41,Male,Self-Employed,86182.7153016044,197,2977.7143961568863,3,1367.039061752253,20,811.2828861080895,38,18,3,776,5,17729.229531737663,7,0,0,500.0,1
CUST_02921,62,Male,Employed,64447.3526238251,162,2269.6061532776685,0,1099.3729224503802,1,0.0,56,1,1,634,0,16593.131145216335,4,0,0,3551.7911565370887,1
CUST_02922,56,Other,Unemployed,76913.86096163426,147,425.24431370559955,6,1306.6879966648914,45,541.4788762376287,48,3,5,686,4,9477.827173265989,2,0,0,8766.213356337432,0
CUST_02923,52,Other,Unemployed,63856.77625684016,191,1556.5777947205765,2,909.7679486694943,32,247.24489278687523,62,3,6,635,4,15224.226054053272,4,0,0,5010.959203403296,1
CUST_02924,22,Male,Unemployed,55498.03238948672,108,63.84557762259601,1,813.7617748722412,22,669.9958787717413,33,11,6,766,3,14744.83942972122,2,0,0,8290.6304931456,0
CUST_02925,38,Other,Unemployed,89768.96826625254,71,777.1338909003268,7,948.3804136747212,38,595.2241252474342,56,17,7,882,0,10773.68093505051,7,0,0,14114.15449912041,1
CUST_02926,42,Other,Unemployed,40485.020643720636,13,1390.5539508161125,8,1174.5554870443889,30,763.170474900365,61,11,4,540,3,17200.410700856053,1,0,0,826.3797147468176,1
CUST_02927,48,Female,Self-Employed,84241.09652637149,168,935.9231546515458,6,713.5086150942473,3,288.93312672196976,38,18,9,527,0,11341.460258256775,7,0,0,8959.546978324106,1
CUST_02928,49,Male,Unemployed,87092.40080710253,198,1118.8302123950223,5,1279.0369476748751,40,516.4319287700448,73,14,9,372,5,7324.51225545888,0,0,0,535.8892739724288,1
CUST_02929,58,Other,Employed,74534.86978298152,233,966.3312638913613,9,928.0406949730568,2,1122.4034008784438,66,9,7,828,0,13718.565051598587,4,1,1,6750.392955992515,1
CUST_02930,63,Other,Self-Employed,48708.87832740198,149,3283.2530179117334,10,20.0,36,550.7254814406972,61,6,3,396,4,14731.530923267532,2,0,0,4756.455036472367,1
CUST_02931,66,Male,Employed,54399.836263622325,105,1595.084008352928,5,1109.222699486818,9,677.3413649991008,28,1,9,557,3,0.0,4,0,0,1265.355296502812,1
CUST_02932,44,Female,Unemployed,27053.49892508822,217,1998.7711405352816,8,354.69324535830617,41,850.7952368756271,30,12,0,562,4,26385.900148076562,0,0,0,13864.443853086983,1
CUST_02933,56,Male,Employed,41853.560541022576,147,1458.5681950095825,4,1100.7104662358956,31,279.35677084647136,59,15,7,522,0,28983.371839132837,4,0,0,9283.536013667828,1
CUST_02934,66,Female,Self-Employed,61172.81155589321,15,1769.906785112455,4,1115.5312993833581,35,0.0,38,7,3,825,4,6991.5003934799515,6,0,0,14146.628859518034,1
CUST_02935,27,Male,Self-Employed,24319.17849620065,221,10.0,1,915.4624090834229,48,75.93564975222955,78,0,4,784,3,15694.077417873028,3,0,0,4357.7149549490205,0
CUST_02936,61,Male,Self-Employed,44637.59609603472,3,2836.5660023915834,5,990.2883146068427,26,210.04761307686437,0,16,3,559,3,5590.519130032066,2,0,0,12824.295217142168,1
CUST_02937,35,Male,Employed,85006.91554822586,4,922.5586300621197,11,1184.6047757453953,48,395.215674286647,55,14,6,490,1,2027.9410247839332,0,0,0,10121.874940007176,1
CUST_02938,27,Male,Self-Employed,47221.4466900701,212,2416.641681249412,11,626.5303141662454,18,624.1538542555909,57,13,9,565,4,9247.264165996581,5,0,0,2061.6741482704147,1
CUST_02939,20,Female,Employed,68605.3100387753,230,2447.7544533584396,11,1077.7003808958675,37,738.2949529512823,20,6,2,856,1,3682.9738893272206,1,0,0,3203.5254015714754,0
CUST_02940,63,Female,Unemployed,60197.04419099393,111,61.34009080703595,5,1207.0581560349626,0,231.1406224075658,53,18,1,515,0,15204.788668297195,7,0,0,3076.8330659235144,1
CUST_02941,24,Other,Unemployed,44461.59014287577,227,1544.8659170440278,5,1416.0289091384675,25,1036.1840182468695,70,9,9,599,5,17275.380539220856,3,0,0,9187.44035618376,0
CUST_02942,22,Male,Employed,47209.12414067063,230,1824.266419198983,3,412.9768998791039,45,825.003474597467,42,19,1,445,4,22563.451836722143,7,0,0,9048.192461000786,1
CUST_02943,20,Female,Self-Employed,53003.57445394979,196,1587.8404306514935,10,942.9806227457188,12,373.5235172469363,53,10,6,822,2,12284.224209546926,7,0,0,14743.727875440178,1
CUST_02944,23,Female,Employed,13081.595206530248,198,1499.247855043105,6,463.4787803284874,34,1095.2902675191349,1,19,9,481,1,17179.058996795407,7,0,0,3723.614031942716,1
CUST_02945,59,Female,Employed,67045.5464157591,146,1151.3541178928358,8,448.62729380447576,1,648.3918392220746,13,4,5,791,3,14339.643546120635,4,0,0,10144.26391746599,1
CUST_02946,54,Male,Employed,47869.15864902566,6,928.9263701988057,0,925.659720342093,21,483.29956604381744,2,6,1,428,1,13727.748023537413,5,0,0,8972.345154953728,1
CUST_02947,51,Other,Unemployed,67674.50893884005,59,2346.4321879223535,2,827.1095351786485,38,265.7452506270364,13,11,7,864,4,6008.411039545857,4,0,0,4511.238098549982,1
CUST_02948,61,Female,Employed,56987.61104393522,203,1818.2073153699764,9,1200.7505174826947,27,221.253643729165,4,1,5,332,1,10562.41309464461,3,0,0,11389.166667443857,1
CUST_02949,53,Male,Unemployed,47073.926885448745,115,1648.2573271182507,8,678.8382426420268,43,734.3184472505807,38,6,7,690,3,9796.245975969563,6,1,0,6529.907990707886,1
CUST_02950,62,Female,Employed,53555.875304902685,215,219.1060898514561,4,753.0819973310462,1,524.0737778187672,0,4,5,382,1,15543.228833480758,1,0,0,8641.574798817053,1
CUST_02951,44,Female,Unemployed,53616.39687191147,25,1294.651248059296,5,874.0264918183647,10,606.1205730932871,42,11,3,324,1,0.0,1,0,0,8577.732988695328,1
CUST_02952,29,Other,Employed,76571.42179513647,126,1455.3427099554347,7,498.3599019972404,47,215.82039127808332,58,3,7,752,2,18311.69266285338,4,0,0,5213.51334133858,1
CUST_02953,40,Female,Employed,51127.780870015835,119,2172.6243799876015,8,546.9255542444241,36,636.0659780506892,77,18,3,732,0,10402.702480407283,4,0,0,9779.383941080796,1
CUST_02954,65,Female,Self-Employed,55186.97913755756,132,105.15743644322288,7,1190.6345330203935,25,518.573189965567,14,2,5,373,3,8001.750887740816,6,0,0,10578.787305808646,1
CUST_02955,58,Male,Self-Employed,27285.983910918054,197,623.3562778372575,2,607.8657355516119,27,228.71955615425298,45,16,4,729,0,14069.789178881052,1,0,0,12953.140320438783,0
CUST_02956,46,Male,Employed,49153.21793062734,89,2938.9850149018557,9,1213.86679825739,25,144.40282386295206,6,3,3,802,2,11860.007733951788,1,0,0,6488.538692465957,0
CUST_02957,46,Other,Employed,76177.58183233683,156,862.093627359363,0,1012.5594032339031,16,509.6446767433049,41,8,6,807,5,12952.359442360028,1,0,0,7076.75558775605,0
CUST_02958,21,Male,Employed,57718.77810821866,127,18.754966616525053,10,258.36414107887265,2,671.1765019408306,6,1,7,695,5,19850.704931632397,7,0,0,2685.5283688240424,1
CUST_02959,60,Male,Employed,30541.782744273914,113,941.462937220404,11,985.6325421432258,13,765.2892604065106,46,9,5,517,4,1257.3772099725502,5,0,0,5621.51759231331,1
CUST_02960,67,Other,Self-Employed,32471.089953652307,9,864.9476448037823,4,982.8679380829445,15,558.2257561393702,77,19,0,759,4,3656.115917391924,4,0,0,4515.888344358824,1
CUST_02961,32,Female,Unemployed,36653.08230660799,230,2020.901648545833,6,948.0250129789499,48,298.4053703060126,18,8,6,617,2,8677.510719030754,2,0,0,9107.184673192914,0
CUST_02962,28,Other,Employed,67993.3587846827,46,2011.073202192476,1,750.3431457659462,35,505.1678937094867,52,7,3,617,4,20388.41357766727,3,0,0,11319.34636279295,0
CUST_02963,55,Male,Self-Employed,65777.72922126146,163,724.5105519621691,0,470.97639061285184,27,588.815627685229,15,17,1,887,4,16743.803228455603,7,0,0,12602.156522442127,1
CUST_02964,41,Other,Employed,10000.0,115,1196.8616851708089,3,1271.174468139417,27,308.91747565859487,61,10,2,741,1,11258.832518192216,1,0,0,13228.23825181702,0
CUST_02965,61,Female,Employed,48535.05750288582,194,1929.5496742695439,2,764.4471439470076,24,382.1468109856425,65,18,9,465,1,15631.743351751002,6,0,0,10727.97508847759,1
CUST_02966,45,Other,Unemployed,52657.4858069645,166,1956.3582193223679,3,490.80784388262117,8,507.22790377146214,64,17,3,751,1,17039.27968632563,4,0,0,7831.617612943964,1
CUST_02967,31,Male,Employed,32681.41648053234,6,672.3265494732948,0,960.1140401308029,10,555.4578073644533,50,18,6,444,5,15108.322672261227,0,1,0,1180.874965825793,1
CUST_02968,36,Male,Employed,42971.45005500998,120,760.7335444479156,1,540.02701024336,36,185.50117036180313,35,16,8,821,2,18504.879787905295,4,0,0,10046.182060591498,1
CUST_02969,33,Other,Unemployed,73957.97388433455,25,3193.06587498147,0,467.81989010020754,42,362.06054205193067,34,19,9,766,5,13052.637250184998,2,0,0,3815.5300160676143,0
CUST_02970,33,Female,Unemployed,57359.177812661066,155,1292.2265167478402,2,668.5845857291465,44,535.0445964453926,23,16,5,588,4,14940.88538356542,2,0,0,6866.529137596459,0
CUST_02971,53,Other,Unemployed,41007.5124743869,235,2694.758761391118,3,567.110782488674,20,624.2006632695775,68,14,9,336,0,14975.547351924815,5,0,0,7425.3693846367805,1
CUST_02972,39,Female,Unemployed,46628.449491055275,92,1682.888794164126,0,480.71521180539895,1,534.8990684838195,28,15,4,711,5,9538.511830850623,6,0,0,3902.9915802184623,1
CUST_02973,30,Female,Self-Employed,45898.28367807987,222,2376.019949775426,5,1082.2441167916156,33,572.9944224406274,0,16,8,685,3,11196.103641571017,6,0,0,4391.668761574285,1
CUST_02974,35,Other,Self-Employed,55075.19356733898,94,2000.2288293291251,1,760.1602649381603,41,564.1166454627863,56,7,7,721,4,15051.175835662183,1,0,0,8237.916754121326,0
CUST_02975,50,Female,Self-Employed,24264.84818775186,215,1636.7964111123335,9,1238.2979809305623,12,294.54606274446894,8,6,7,337,5,6144.336668891268,3,0,0,7153.624907428533,1
CUST_02976,25,Male,Employed,37944.40460378095,204,1627.329521138522,11,500.9216827945225,4,844.5065843189109,79,3,7,832,2,7652.340153624302,4,0,0,6963.161052094376,1
CUST_02977,38,Other,Unemployed,68637.13609648538,157,507.436081779819,10,195.35363682728246,10,403.85827211079976,14,6,7,460,1,10431.011264934044,3,0,0,4681.0581171213325,1
CUST_02978,56,Female,Unemployed,48693.80323473457,53,1366.6599615146474,4,852.0696222372957,28,311.2656086710789,73,10,7,517,3,12325.312406801913,0,0,0,12365.231392548878,1
CUST_02979,23,Male,Self-Employed,34701.65145031774,117,1082.365152699187,7,1449.5926226322454,46,135.44996308723051,15,2,9,543,5,11882.107310055848,3,0,1,952.2053357541299,1
CUST_02980,66,Other,Employed,35444.11925016116,209,1237.7326478708978,11,985.8453902767008,27,370.81524884314956,47,1,9,342,3,11895.915777257891,6,0,1,17133.290646076814,1
CUST_02981,23,Male,Employed,62975.18483835234,83,1204.3468705016853,3,1925.3809686744914,27,326.3989732613272,35,0,6,417,3,12807.900756087422,7,0,0,7953.737999079577,1
CUST_02982,39,Male,Employed,40679.50522405791,105,1629.9193614045826,4,916.220692332181,4,405.860442074854,52,5,1,623,0,10595.409218556586,3,0,0,4969.671716461262,0
CUST_02983,29,Male,Self-Employed,59196.26082355849,229,2010.3628665563592,8,882.4432739508317,19,579.6040954638387,78,13,1,497,5,7904.189163455916,1,0,0,986.8472274387077,1
CUST_02984,43,Female,Employed,38716.98222395341,199,1389.9800877189693,1,45.62306512972884,36,797.3996334561784,2,3,4,781,5,12216.441652309872,6,0,0,2686.625191861631,1
CUST_02985,54,Other,Employed,29660.63193200022,82,2263.904820658969,11,949.7816042059849,38,703.269474340944,18,15,5,550,1,15832.664937312258,6,0,0,8833.807704121684,1
CUST_02986,45,Other,Employed,54400.063252954154,153,1167.6409277875814,11,859.033716006752,9,0.0,40,9,8,767,1,17163.412596477516,0,0,0,5986.9651420344235,0
CUST_02987,56,Female,Unemployed,48247.141893557586,105,1569.3572803705574,1,657.402580628412,31,752.0565640941334,36,4,0,424,1,56.60129739825243,5,0,0,1917.0661834122557,1
CUST_02988,57,Other,Self-Employed,62332.238091475505,11,3518.696494130839,5,752.1273965293254,28,630.2945388863493,58,10,6,848,1,6050.880343944438,2,0,0,2167.163961146558,0
CUST_02989,40,Male,Unemployed,65914.2377785652,35,538.8864489387549,5,776.1647989802374,1,950.3439153022812,66,0,6,890,4,17662.19450732957,7,0,0,5008.305351133471,1
CUST_02990,59,Other,Unemployed,43556.59600243884,37,1162.8868639364591,2,737.0247964737777,0,340.55827403201204,7,16,7,802,3,10322.537192647624,7,0,0,5914.748869759171,1
CUST_02991,58,Female,Self-Employed,56280.808892320056,234,48.48761089553386,11,1531.4002370940864,19,248.09078598474292,13,13,0,403,3,989.7036545518931,3,1,0,11321.305763493601,1
CUST_02992,40,Male,Unemployed,43001.42386173128,52,1682.757818486295,8,670.1982902682469,0,716.2279328177418,60,6,9,533,3,19330.134831881995,6,0,0,5474.327911677713,1
CUST_02993,29,Female,Employed,61405.645353284985,26,1513.2298880092362,0,859.25980334885,3,688.4362565680655,34,13,3,372,2,18035.82456867108,6,1,0,19318.610652006297,1
CUST_02994,57,Male,Employed,54201.47829993155,218,1600.5756347530028,11,658.6346208148276,14,330.79065849012284,15,0,9,333,1,4902.907473037992,0,0,0,8914.910348237894,1
CUST_02995,65,Male,Employed,38770.94268747006,154,770.7556423207285,2,1074.200915325358,46,436.48651715577125,70,5,4,662,4,4965.482060270361,0,0,0,11005.173164439853,0
CUST_02996,23,Other,Employed,37263.59796166675,149,890.6374020079813,7,861.8672949902724,29,619.686408072549,34,6,1,461,4,29893.212335972235,2,0,0,13225.269082121175,1
CUST_02997,64,Male,Self-Employed,54836.02265186903,41,1543.245992726011,7,702.0312993903315,5,587.1833746320727,7,10,1,559,5,6497.695973593349,7,1,0,1674.0537791991246,1
CUST_02998,39,Female,Unemployed,70919.43894774649,191,377.7545332008501,3,125.91121893248601,37,490.94143958430675,59,9,3,775,5,19300.516193428997,1,0,0,5256.665205308536,0
CUST_02999,36,Other,Unemployed,66223.33180170847,27,2205.2068701471594,7,885.1578788510626,0,523.0879304900664,11,2,2,636,2,21266.869945603998,0,0,0,6785.717167825102,0
CUST_03000,26,Female,Employed,33025.83072836171,225,387.29215654848826,10,691.6483042470873,6,295.42098732340787,48,18,6,788,2,3287.5762250635107,2,0,0,13143.089152704093,0
CUST_03001,23,Male,Employed,34918.82067159399,232,1379.2356137048841,9,778.7407700895146,4,449.5509239028373,79,1,6,496,5,6531.728292233612,7,0,0,7788.761588883515,1
CUST_03002,48,Female,Unemployed,37571.401191804405,155,1151.3664751957717,7,386.1397184641333,48,153.69303292379436,67,11,1,529,5,18189.02542307156,4,0,0,8422.200436246,1
CUST_03003,33,Female,Self-Employed,39261.86726747625,157,1099.9615325964546,0,1301.6487604520685,6,498.6358759034094,34,11,4,399,3,3824.1266597512094,0,0,0,11949.435489788808,1
CUST_03004,22,Male,Unemployed,17300.118136656118,34,215.41878351477317,2,1099.8601115453553,35,157.5441731175248,44,0,4,362,3,5572.444598035365,6,1,0,11867.170830802921,1
CUST_03005,43,Other,Employed,64220.77767433497,141,1464.6434120356505,0,1300.7470991742211,2,224.1261638899535,40,13,7,633,3,10824.840561827705,7,0,0,14970.671000634937,1
CUST_03006,56,Female,Employed,41794.11076330366,199,533.5562985611446,1,1201.442755273334,11,1296.7463642890084,60,10,7,583,3,11249.077082008442,4,0,0,1358.046712702554,1
CUST_03007,35,Male,Self-Employed,58317.3366061553,110,1612.1537342401489,3,1007.3110557446116,14,25.087714108774264,75,7,3,898,5,18543.945914106167,4,0,0,5346.977926500222,1
CUST_03008,23,Other,Unemployed,44316.355852092296,35,892.4118871216294,2,400.20112194574506,19,743.7298525117949,14,8,9,437,3,15377.91462314518,6,0,0,6216.56672465896,1
CUST_03009,43,Other,Self-Employed,49586.61379433989,149,1459.783650982322,10,1445.1855074251505,40,568.0595922714864,66,17,0,837,5,13239.461956698988,0,0,0,4306.258929712381,0
CUST_03010,53,Other,Self-Employed,37666.65418861086,109,50.9220114209711,5,475.32769718937135,20,575.0706976451463,58,12,5,718,1,11116.41164033915,2,0,0,9826.739942729688,0
CUST_03011,49,Female,Employed,49491.36044063169,113,2229.822557580974,11,706.0573315737635,31,233.25760178329932,1,3,6,589,4,5696.2791839538995,6,0,0,11028.17553433872,1
CUST_03012,37,Female,Unemployed,34317.57538733881,123,2377.0728112863508,11,1047.4157982194224,11,682.4654452718352,5,15,0,726,1,19297.53382451024,6,0,0,500.0,1
CUST_03013,38,Female,Employed,49624.88805011773,18,1058.3333220693148,4,1064.7892755155917,36,45.5956323016124,56,2,7,727,4,12834.748203241066,4,1,0,10884.266516548141,1
CUST_03014,50,Other,Unemployed,76230.0153511872,229,3741.1283025753423,4,1000.2828544305953,39,376.572116143347,15,3,8,342,0,15933.596085076297,1,0,0,4900.7802595760995,1
CUST_03015,38,Female,Employed,59370.88492689807,13,2108.5725067004596,9,659.8990315348185,46,504.6557162152713,22,3,7,607,0,13327.388629353596,3,0,0,8107.00954785311,0
CUST_03016,68,Male,Employed,55238.93421847454,205,1293.424757277763,6,587.5739304255839,6,915.8103742320613,40,7,2,446,0,12675.075264577601,7,0,0,3892.671818813039,1
CUST_03017,65,Female,Unemployed,26244.665275388103,204,1107.2394278191346,6,1687.0863990121477,44,663.897586830336,29,10,8,680,4,12623.917682282026,7,0,0,11554.019293411,1
CUST_03018,38,Female,Unemployed,60210.615237044,100,874.9312171954955,8,786.2401215250583,30,392.07648329848706,66,2,9,415,2,12024.627776925936,5,0,0,3899.7817724793376,1
CUST_03019,41,Other,Employed,61960.160918475565,118,1027.4091571324564,7,743.3800153764074,0,430.271117440646,54,18,2,764,1,11151.387555409128,4,0,0,7789.698719007041,1
CUST_03020,43,Female,Unemployed,54828.78277157963,199,1412.104476856981,2,550.2552281714363,10,643.342728743414,79,5,3,506,2,8405.996678187683,4,0,0,10620.202995474356,1
CUST_03021,64,Male,Employed,53857.08485128636,217,1464.9926955641874,1,885.6346221748352,44,196.9957963269627,3,2,5,352,4,15189.923498686818,3,0,0,9395.309624600544,1
CUST_03022,31,Other,Unemployed,47476.73851500457,185,376.7748385573841,0,869.3079802023248,33,777.4854927398424,27,3,6,397,3,18746.111840788715,2,0,0,4239.834106714823,1
CUST_03023,49,Male,Employed,61689.24528480433,27,2583.7953868934446,9,794.3208269534966,18,476.2949876436253,49,3,7,327,2,13443.331393567796,7,1,0,7602.454934992133,1
CUST_03024,57,Other,Employed,75146.1899897574,95,2129.4171525367224,5,933.6043263757601,10,281.19917882780044,27,1,6,512,4,21628.709315201493,1,0,0,7648.427369061941,1
CUST_03025,50,Other,Employed,55949.507112297484,234,2977.7915478967907,3,1417.2381258548237,32,151.26771689234045,52,15,2,547,0,9239.424828943265,1,0,0,10955.130336190872,1
CUST_03026,55,Female,Self-Employed,32509.090773015312,207,1794.3124013009938,2,591.7315527981855,32,0.0,66,4,1,789,3,24881.212366151736,4,0,0,7049.111383718277,1
CUST_03027,38,Male,Unemployed,33886.091405254,113,2337.378681810367,10,815.079309770742,7,937.9520598967729,25,14,1,835,0,14658.490879550907,6,0,0,6804.9069601402,1
CUST_03028,67,Other,Employed,63072.317718877355,98,499.8160861456432,10,573.2530416073055,44,28.340741943870057,38,4,8,631,2,0.0,0,0,0,6727.925326318602,0
CUST_03029,64,Female,Self-Employed,32655.354709627027,164,1981.7957570329909,1,903.1444262889697,7,619.8810900754622,12,11,6,335,2,23473.028804613154,0,0,1,1622.9894162051542,1
CUST_03030,55,Other,Employed,53618.989771590255,14,66.67123719057508,1,601.0356745189533,33,608.4489171805892,70,18,6,496,1,6290.761618830663,5,0,0,12050.657250461309,1
CUST_03031,49,Other,Self-Employed,43780.23065448517,218,722.7095804331625,10,616.0949529980337,39,380.8199941233482,53,14,4,709,1,13254.692435882645,4,0,0,13261.593394546897,1
CUST_03032,68,Other,Employed,30699.75283960449,234,3505.2399125219754,3,289.1668190805309,26,471.6602574008379,12,5,5,483,4,15066.504613313793,5,0,0,14966.400540793404,1
CUST_03033,52,Other,Employed,64980.85259433574,23,1220.0884608546892,0,834.2281739868862,28,399.79437662356383,58,0,6,366,5,12415.449514405233,0,0,0,9951.955886232014,1
CUST_03034,37,Other,Self-Employed,62721.866967114125,129,1484.6908145720731,5,950.419367666742,13,555.7173997224315,3,4,8,332,2,11322.465684489005,1,0,0,2554.585047522036,1
CUST_03035,68,Other,Self-Employed,25598.312541175666,31,2061.552781775221,9,1451.1667236173034,33,402.7248025842095,79,18,9,466,0,8152.4672721434345,1,0,0,500.0,1
CUST_03036,47,Female,Unemployed,58665.9823216129,181,1468.9698535106456,10,964.3258684164458,44,427.6956524634188,56,10,3,639,1,8922.78367566265,3,0,0,9381.80559349227,0
CUST_03037,66,Other,Unemployed,56034.67990908869,123,682.8544330729014,4,642.6105568459382,36,479.3084834878845,59,13,5,823,0,19131.009830660645,1,0,0,4847.634443368886,0
CUST_03038,30,Male,Self-Employed,65074.22964245322,126,702.6071583342857,9,324.11231930986855,0,656.2501501892081,46,13,0,544,4,5898.859455716312,5,0,0,6351.136211872178,1
CUST_03039,64,Female,Unemployed,53002.07489580156,153,2141.178595505123,8,372.5495480170826,8,649.8406830825081,76,1,6,785,5,12321.686381494306,2,0,0,7099.737715304878,0
